area	company	pay
서초구	하나레	7000
도봉구	제노피시카페	6100
강남구	블랙스톤 강남점	7000
강남구	롯데리아 학동역점	6030
양천구	막푸줏간	7000
용산구	탐앤탐스 용산전자랜드점	7200
구로구	고마워케이크 구로	6100
마포구	이엠파워근골격운동센터	7000
송파구	투썸플레이스 잠실3단지점	6500
영등포구	계절밥상 여의도IFC점	7240
금천구	파리바게뜨 가산에이스점	6100
송파구	㈜롯데리아 TGIF 잠실캐슬점	7243
서초구	비어팩토리 양재역점	7000
강남구	마노디셰프	7000
강남구	3HANDS-ON	6500
동작구	마포갈매기	6300
강남구	GS25대치선릉점	6030
서초구	㈜보우앤파트너스 미소야 강남스타점	6500
마포구	Ninetea PC & Cafe	6500
종로구	가을	7500
강남구	버거킹 테헤란로점	6030
강남구	버거킹 테헤란로점	6030
영등포구	모던 뷔페 로슬로 ( 영등포점)	7000
강남구	카페네스카페 도곡점	6030
은평구	명성학원	6050
마포구	인투스PC방	6300
강남구	버거킹 테헤란로점	6030
강남구	버거킹 테헤란로점	6030
서초구	하나레	7000
도봉구	제노피시카페	6100
강남구	블랙스톤 강남점	7000
강남구	롯데리아 학동역점	6030
송파구	㈜이랜드파크 외식사업부	7240
관악구	롯데리아 서울대점 (서울대학교 內)	6030
관악구	R BAR	17000
관악구	유가네 닭갈비 신림점 마감을 구합니다	6500
금천구	일류학원	12500
은평구	골목집갈빗살	6800
서대문구	롯데리아 서대문역점	7000
서대문구	롯데리아 서대문역점	7000
서대문구	롯데리아 서대문역점	7000
서대문구	롯데리아 서대문역점	7000
영등포구	아이센스PC방 여의도점	7000
종로구	L.키친 이탈리안	7000
서대문구	롯데리아 서대문역점	7000
영등포구	GS25영등포당일점	7000
서초구	㈜할리스에프엔비 (센트럴시티점)	6030
관악구	엘리펀트키친	6300
강남구	앤하우스 강남점	6500
노원구	VIPS 공릉점	7240
구로구	뚜레쥬르/온수역북부점	6030
광진구	떼루와	6500
서초구	㈜큐오스	7500
강동구	맥도날드 암사점	7500
강서구	수당구장	7000
영등포구	노가리호프	7000
노원구	순수치킨상계점	6500
노원구	카카오PC방	7000
금천구	Coffee station	7220
마포구	스매싱볼 홍대점	7500
강남구	스매싱펍	7500
관악구	M	15000
종로구	GS25종로관훈점	6030
관악구	범벅치킨	7000
강남구	스매싱볼	7500
양천구	쥬시킹오목교점	6100
성동구	아이닉스 pc방	6100
관악구	카페뉴욕	6500
서초구	㈜큐오스	7500
종로구	GS25종로관훈점	6030
종로구	CJ올리브영 종로점	7240
동작구	롯데리아 노량진점	8000
구로구	육대장 구로디지털 직영점	7000
서초구	커피빈반포엘루체점	6030
광진구	주스탐아차산점	6500
영등포구	키즈카페	6030
강서구	스푼더마켓 우장산역점	6100
은평구	JS월드당구클럽 응암점	7000
동작구	롯데리아 노량진점	9000
강서구	더나인피씨방	7000
성동구	NTOP PC방	6100
관악구	투썸플레이스 낙성대역점	6050
강남구	본피씨방	6500
양천구	스카이호프	7000
마포구	맛의단상	7500
관악구	화로꼬치야시장	7000
성동구	쥬씨 왕십리역점	6500
영등포구	반샤쿠	7000
강동구	뷰	25000
용산구	볼리포인트	7000
중구	심플하우스동대역점	6030
강남구	키즈카페 릴리펏 역삼점	7000
노원구	청아라	7000
강동구	진성한우곱창	7000
서대문구	이디야(북가좌동점)	6200
영등포구	쥬씨 영등포구청역점	7000
종로구	커피스미스 종로점	6030
강동구	알렉스 키친	6700
성동구	금호한의원	7000
은평구	호디자인	7000
영등포구	봉구비어 당산역점	6050
동작구	깐부치킨 상도점	6500
강남구	다빈치코드	25000
중랑구	카페네스카페	6030
강남구	AG CLUB(압구정클럽)	6050
강북구	기다려빵아	6100
강남구	다독인더씨티	6500
마포구	삼구포차	6700
종로구	종로비즈호텔	7500
강남구	㈜로쉬 룩아워티	6500
강남구	크로네비어	7500
중랑구	이디야 중화역점	6100
송파구	앤티앤스	6100
용산구	피자헛한남역점	8000
서초구	약국	7000
중랑구	네네치킨 면목3점	8000
송파구	이디야 마천사거리	6030
송파구	㈜호면당	7000
강남구	㈜YK푸드 코나야 파르나스점	7000
동대문구	미스터몽	7000
용산구	365플러스 서부이촌점	7000
용산구	롯데리아 서울역사점	6600
마포구	공덕닭발왕	7000
영등포구	글로벌 스파오당산점	6800
성북구	강호동치킨678돈암점	7500
강동구	인재컴퍼니강동점	6030
광진구	에듀학원	10000
서대문구	유타카나	7000
강북구	365플러스 수유419점	6030
노원구	㈜ 식의 어글리 스토브	7550
중구	로레알/랑콤 신세계백화점 본점	9000
마포구	XENO 제노피씨방	6100
중구	미락푸드주식회사	7000
강동구	왕대포	7200
동작구	롯데리아 노량진점	9000
구로구	동일식당	8000
서대문구	더벤티 신촌점	6030
종로구	CJ푸드빌 투썸플레이스 광화문점	7240
성북구	챔프스크린골프	6250
양천구	㈜공차 목동파리공원점	6030
영등포구	치킨골뱅이 호프	7000
강서구	유고집	6500
송파구	10번가 고깃집	6500
강남구	마노디셰프	7000
강서구	피기피기(화곡점)	8000
서대문구	유가네닭갈비	6030
성동구	피자헛 금호2호점	7500
마포구	파스쿠찌 메세나폴리스점	6030
강남구	압구정역 탱크(tank`s)	7000
마포구	달프프레즐	6030
금천구	카페베네 독산사거리점	6030
강서구	한국피자헛	6300
영등포구	맥도날드 양평 SK DT	8400
강서구	피자헛	6500
강동구	세븐일레븐	6030
용산구	빽다방 신용산역점	6500
강남구	롯데리아	8500
마포구	화화	7450
강남구	롯데리아	8500
광진구	유니버설문화재단	7000
강남구	롯데리아 역삼	8500
강남구	라비타에벨라	7300
강남구	슈퍼집	8000
용산구	현대아이파크몰	7200
서초구	㈜에이치엠에스코리아 강남	7236
마포구	비엔나 커피하우스 상암DDMC점	7236
강서구	한냥노가리 송정역점	7000
강북구	맥도날드 미아점	8600
동작구	양계장집아들 상도점	6500
동대문구	CU  용두대박점	6030
도봉구	메가 스테이션 pc방	6030
서초구	양계장집아들 방배본점	6500
강남구	숲길로PC방	6500
은평구	치킨마루불광점	6500
강남구	롯데리아 학동역점	6030
서초구	던킨도너츠	6030
강남구	샐러디(salady)	7200
종로구	㈜제네시스 비비큐 프리미엄 카페 종로본점	7230
서초구	커피빈 예술의전당앞점	6100
강남구	세븐일레븐	6300
영등포구	롯데리아 영등포타임스퀘어B2점	6030
서초구	타워개발	6500
강북구	롯데백화점 미아점 톰보이매장	6030
동작구	3POP PC방	6300
동대문구	세븐일레븐	6200
중구	스프리스 동대문롯데피트인점	7000
마포구	㈜ 이랜드파크 로운샤브샤브 홍대점	6750
노원구	이바돔감자탕	6030
성북구	이디야 월곡1동점	6300
송파구	땅땅치킨 석촌역점	6500
관악구	인터라켄pc방	6100
송파구	스무디킹 롯데몰점	6030
강남구	A plus Bar	20000
성북구	할리스커피돈암점	6030
종로구	텐어클락	6400
송파구	스무디킹 제2롯데월드몰점	6030
중구	탐앤탐스 충무로점	6100
성북구	박가부대동소문지점	7250
송파구	스무디킹 롯데월드몰점	6030
강북구	㈜레드아이	7300
중구	㈜레드아이	7300
광진구	놀러와 PC방	6030
서대문구	소망독서실	6030
동대문구	미니스톱휘경주공점	6030
용산구	매머드커피 서울역점	6030
서초구	신규오픈22호점	6300
서초구	청년떡볶이	9000
송파구	딘 PC방	6500
강북구	스카이 노래연습장	6100
송파구	사찌야	8000
관악구	GS25신림서부점	6100
마포구	세븐일레븐마포망원역점	6100
서대문구	신촌점 맥도날드	8000
종로구	반타이	7000
광진구	포더스타일	6500
서대문구	신촌점 맥도날드	7500
강남구	게임이너스(강남점)	7000
동대문구	신규오픈39호점	6100
강남구	맥도날드 청담점	10100
송파구	투썸플레이스 거여역점	7240
마포구	GS25대흥큰우물점	6030
노원구	바닐라	6300
서초구	㈜강가 강남점	7000
강남구	간사이오뎅	7500
도봉구	마쯔무라 돈까스 방학점	6030
은평구	맥도날드 구산점	8300
동작구	롯데리아 이수역점	6030
양천구	㈜다미로	8000
구로구	미스터피자 구로공단역점	6030
강서구	더 제이케이 키친박스 신방화역점	6030
성북구	빽다방 월곡역점	6050
종로구	서울 성균관대점 맥도날드	6030
동작구	롯데리아 이수역점	9000
종로구	써브웨이 대학로점	6100
동대문구	미니스톱휘경주공점	6030
용산구	매머드커피 서울역점	6030
서초구	신규오픈22호점	6300
서초구	청년떡볶이	9000
송파구	딘 PC방	6500
강북구	스카이 노래연습장	6100
송파구	사찌야	8000
관악구	GS25신림서부점	6100
마포구	세븐일레븐마포망원역점	6100
서대문구	신촌점 맥도날드	8000
종로구	반타이	7000
광진구	포더스타일	6500
서대문구	신촌점 맥도날드	7500
강남구	게임이너스(강남점)	7000
동대문구	신규오픈39호점	6100
강남구	맥도날드 청담점	10100
송파구	투썸플레이스 거여역점	7240
마포구	GS25대흥큰우물점	6030
노원구	바닐라	6300
서초구	㈜강가 강남점	7000
강남구	간사이오뎅	7500
도봉구	마쯔무라 돈까스 방학점	6030
은평구	맥도날드 구산점	8300
동작구	롯데리아 이수역점	6030
양천구	㈜다미로	8000
구로구	미스터피자 구로공단역점	6030
강서구	더 제이케이 키친박스 신방화역점	6030
성북구	빽다방 월곡역점	6050
종로구	서울 성균관대점 맥도날드	6030
동작구	롯데리아 이수역점	9000
종로구	써브웨이 대학로점	6100
노원구	썸머타이	6300
노원구	포메인 노원점	6300
송파구	쎄븐일레븐편의점	6030
노원구	미스터피자 석계역점	8000
광진구	커피랑쥬스 건대역점	6030
중구	투썸플레이스서울시청점	7240
강서구	링구아어학원	6500
관악구	자연별곡 서울대입구점	7240
서초구	네이처리퍼블릭	6030
광진구	올리브영 강변역점	7240
송파구	롯데리아 올림픽공원점	6130
서대문구	세븐일레븐 서대문구청점	6030
종로구	애슐리 종각역점	6700
서초구	우드맨굿푸드/바틀블랙	6500
마포구	3pop	6300
관악구	토끼와 거북이 pc방(구 제노)	6100
강남구	GS25 삼성언주점	6200
송파구	투썸장지역점	7230
강남구	GS당구장	8000
강서구	ZIO(지오)PC방	6300
강서구	크라스내발산독서실	6030
성북구	맥도날드 종암SK점	8800
중구	봉구비어	7000
중구	맥쓰치킨	7000
종로구	레드아이 대학로1,2호점	6030
종로구	레드아이 대학로1,2호점	6030
종로구	레드아이 대학로1,2호점	6030
종로구	레드아이 대학로1,2호점	6030
성북구	소한마리돈암점	6500
광진구	청춘싸롱 건대 1호점	6800
성북구	슈퍼스테이크성신여대점	6500
동대문구	롯데백화점/청량리점	6100
서초구	DC BLACK(신논현점)	6500
송파구	㈜이랜드파크 피자몰신천점	7000
종로구	레드아이 대학로1,2호점	6030
관악구	롯데리아 구로디지털역점	9024
관악구	롯데리아 구로디지털역점	9045
중구	CJ올리브영 명동역2호점(CJ 올리브네트웍스	7240
금천구	계절밥상 가산 W MALL점	7240
용산구	풀무원녹즙 용산오피스가맹점	10000
강동구	파리바게뜨 암사브라운스톤점	6050
관악구	퍼피앤커피	6100
영등포구	토프레소(여의2교점)	6050
강남구	세븐일레븐	6100
영등포구	커피빈 코리아 여의도 렉싱턴 호텔옆점	6100
송파구	GS25거여센타점	6400
마포구	투썸커피 홍대테디점	10860
마포구	㈜이랜드파크 피자몰 신촌점	7000
영등포구	아로이커피	6100
관악구	오신매운갈비찜	6200
용산구	버블앤코클스	7000
강남구	매머드커피	6800
노원구	세븐일레븐 노원문고점	6030
강남구	LG화장품(비욘드 이자녹스 수려한 차앤박 향	6500
구로구	이랜드파크 외식 신도림홈플러스	6030
구로구	서문석 골프 앤 휘트니스	6030
강남구	샐러디(Salady)	7200
양천구	토끼와거북이PC방	6500
동작구	토니버거 메가스터디점	6500
영등포구	쥬스식스	6030
용산구	도미노피자용산점	7000
서초구	콱펍	7000
서초구	누나홀닭 사당점	7000
광진구	올어바웃차 (세종대점)	6030
마포구	피자몰 신촌점	7000
강남구	맥도날드	8800
강동구	엔탑pc방	6100
송파구	설이봉 설렁탕	7240
강남구	이찌고	6200
강남구	맥도날드 역삼점	8800
강남구	피크PC방 압구정	6800
성동구	파리바게뜨 한양대점	6030
마포구	마리웨일	6030
강서구	놀부옛날통닭 강서방화점	7000
동작구	이디야 신상도초교점	7000
마포구	소문난백정 합정점	7000
강남구	모모스테이크 강남역점	7000
성북구	미니스톱	6100
광진구	이앤지	6100
성동구	올리브영 왕십리엔터식스점	7240
서초구	파파존스	7000
광진구	건대 맥스토탈휘트니스	6500
강동구	파리비게트 성내중앙점	6030
강남구	비어시티	7000
서초구	GS25잠원신화점	6100
마포구	롯데리아 / 홍대점	6130
동작구	생활맥주 이수점	6500
광진구	교촌치킨 구의2호점	7200
마포구	씨제이올리브영 합정메세나폴리스점	7240
서초구	GS25잠원신화점	6100
영등포구	미스터보쌈5379	8000
강북구	Cafe7gram 수유역점	6030
구로구	청춘포차	6500
마포구	뚜레쥬르 마포아현점	6030
서대문구	로드샌드위치	6500
서초구	롯데리아 사당점	6130
마포구	CJ올리브영 상암MBC점 (CJ올리브네트웍스)	7240
마포구	빌리엔젤 상암DDMC점	6030
성동구	롯데리아 한양대학교	8040
강남구	꼬꼬댁갈비(강남점)	7000
동대문구	BBQ치킨	7000
송파구	이디야삼전역점	6030
노원구	주식회사 올리브 영 노원점	6030
강남구	사보텐 선릉역점	6030
중랑구	고릴라PC방(신내동)	6100
강남구	써브웨이 신사점	6300
은평구	코코브레드	6030
중구	홍대도마 직영1호 중림점	7000
강서구	애슐리(강서NC점)	6030
마포구	subway - 상암점	6500
종로구	더레스토랑	7000
양천구	쥬씨(양천구청점)	7250
강남구	리마카롱	7000
노원구	yonamja중계점	6300
강남구	marklane coffee	6500
성동구	미스터피자 왕십리점	6500
강남구	(대치)잠룡승천프리미어 수학학원	11000
은평구	응암 킹콩	6100
마포구	스파오 홍대점	6800
강동구	CU암사한강점	6500
강동구	맥도날드 천호이마트점	6030
성북구	네네치킨	7500
영등포구	zoo coffee 당산역점	9100
양천구	GS25펀의점 양천오목점	6030
송파구	베스트올 가락	6300
서초구	엔제리너스 강남역점	6030
강남구	다인스 카페	6500
노원구	지플러스PC방	6100
용산구	그릴타이 용산아이파크몰점	7240
마포구	딥커피	6031
송파구	GS25잠실경기장점	6030
강북구	에이제이 포테이토 하우스	6200
중구	명가교동짬뽕	7000
송파구	오땅비어 가락점	7000
강남구	pcbin	7000
강남구	주식회사 열화전	7000
노원구	Lime PC Cafe	6100
노원구	맥도날드 중계점	8500
강남구	라이프러리대치독서실	6030
서대문구	우노인터내셔날	7000
중구	㈜레드아이	7300
중구	㈜레드아이	7300
서초구	예성 당구장	6500
강남구	한솥도시락 르네상스호텔사거리점	6500
양천구	파리바게트 양천학마을	6030
중랑구	치킨뱅이	6100
노원구	럭셔리 별 노래방	6030
송파구	GS25방이진실점	6700
강남구	만복회해산물	8000
강북구	올리브영 미아사거리점	6030
성북구	마포갈매기	6500
송파구	JAJU 가든5점	6700
강남구	강남점 연어상회	7500
관악구	롯데리아 신림역점	6030
관악구	롯데리아 신림역점	6030
관악구	롯데리아 신림역점	6030
강남구	카페홀썸	7000
강남구	커피빈코리아 영동고앞점	6030
강남구	맥도날드 강남구청점	6300
영등포구	super size 영등포점	6100
광진구	㈜이랜드파크 애슐리 강변점	7100
동작구	스타덤PC 노량진 본점	6100
금천구	가산디지털점 맥도날드	6030
광진구	포베이 강변 테크노마트점	6500
강남구	쓰리팝(3pop) 피씨방	7000
강서구	던킨	6030
마포구	12지락	6500
서초구	오니기리와 이규동	6500
성북구	마노핀 안암역점	6030
강남구	롯데백화점 강남점	6100
강남구	계절밥상 강남롯데점	7240
강남구	롯데백화점 강남점	6100
강서구	아리아 커피	6100
서초구	공차 양재점	6030
중구	달콤커피시청오버더디쉬점	6100
강남구	할리스 커피	6500
마포구	포차어게인 홍대점2	7000
마포구	포차어게인 홍대점	7000
서초구	빽다방 서초우성점	7236
서초구	지오다노 강남점	7300
강동구	디오니스	7000
마포구	술애타자	7000
강남구	지오pc방	6500
광진구	이랜드 월드 스파오 건대점	6800
강북구	독도참치 미아점	7500
강동구	프라이델리	6500
용산구	양파이(YANGPAI) 경리단길점	6500
노원구	노원골제주흑돼지	6500
노원구	지플러스PC방	6100
용산구	그릴타이 용산아이파크몰점	7240
마포구	딥커피	6031
송파구	GS25잠실경기장점	6030
강북구	에이제이 포테이토 하우스	6200
중구	명가교동짬뽕	7000
송파구	오땅비어 가락점	7000
강남구	pcbin	7000
강남구	주식회사 열화전	7000
노원구	Lime PC Cafe	6100
노원구	맥도날드 중계점	8500
강남구	라이프러리대치독서실	6030
서대문구	우노인터내셔날	7000
중구	㈜레드아이	7300
중구	㈜레드아이	7300
서초구	예성 당구장	6500
강남구	한솥도시락 르네상스호텔사거리점	6500
양천구	파리바게트 양천학마을	6030
중랑구	치킨뱅이	6100
노원구	럭셔리 별 노래방	6030
송파구	GS25방이진실점	6700
강남구	만복회해산물	8000
강북구	올리브영 미아사거리점	6030
성북구	마포갈매기	6500
송파구	JAJU 가든5점	6700
강남구	강남점 연어상회	7500
관악구	롯데리아 신림역점	6030
관악구	롯데리아 신림역점	6030
관악구	롯데리아 신림역점	6030
강남구	카페홀썸	7000
강남구	커피빈코리아 영동고앞점	6030
강남구	맥도날드 강남구청점	6300
영등포구	super size 영등포점	6100
광진구	㈜이랜드파크 애슐리 강변점	7100
동작구	스타덤PC 노량진 본점	6100
금천구	가산디지털점 맥도날드	6030
광진구	포베이 강변 테크노마트점	6500
강남구	쓰리팝(3pop) 피씨방	7000
강서구	던킨	6030
마포구	12지락	6500
서초구	오니기리와 이규동	6500
성북구	마노핀 안암역점	6030
강남구	롯데백화점 강남점	6100
강남구	계절밥상 강남롯데점	7240
강남구	롯데백화점 강남점	6100
강서구	아리아 커피	6100
서초구	공차 양재점	6030
중구	달콤커피시청오버더디쉬점	6100
강남구	할리스 커피	6500
마포구	포차어게인 홍대점2	7000
마포구	포차어게인 홍대점	7000
서초구	빽다방 서초우성점	7236
서초구	지오다노 강남점	7300
강동구	디오니스	7000
마포구	술애타자	7000
강남구	지오pc방	6500
광진구	이랜드 월드 스파오 건대점	6800
강북구	독도참치 미아점	7500
강동구	프라이델리	6500
용산구	양파이(YANGPAI) 경리단길점	6500
노원구	노원골제주흑돼지	6500
중랑구	드림당구장	6100
성북구	플로라하우스	6030
종로구	Waffle Lui	6030
양천구	올리브영홈플러스목동점	6100
구로구	홍짜장구로점	6500
은평구	맥도날드 은평SK점	9000
강남구	계절밥상 코엑스몰점	7240
서대문구	GS25무악재역점	6030
중랑구	아웃백스테이크하우스 상봉점	7250
종로구	㈜서울문고	6100
강북구	맥도날드	6030
동작구	박씨물고온제비	6030
용산구	겸손한 술집	7500
성동구	㈜ 이랜드파크외식 압구정점	7200
종로구	GS25종로행촌점	6030
중구	스패뉴 시청지점	7500
은평구	설빙	6100
송파구	파리바게뜨 방이사거리	6030
영등포구	계절밥상 여의도IFC점	7240
강남구	록키마운틴 초콜릿 팩토리 신사점	6100
강남구	제주도세기를굽다	7500
강북구	GS25미아사랑점	6030
강북구	GS25미아사랑점	6030
중랑구	엔제리너스 사가정역점	6030
강서구	주영당구장	6500
강북구	신규오픈21호점	6300
강북구	GS25미아사랑점	6030
마포구	3pop(상암점)	6100
영등포구	㈜하이핸드넷	10000
영등포구	맥도날드 양평 SK DT	8400
강동구	오가다 강동 경희대 한방 병원	6200
강남구	릴리펏 수서점	7300
관악구	롯데보브관악	6100
강북구	GS25미아신일점	6030
강북구	GS25미아신일점	6030
송파구	스시다이	7000
송파구	㈜이랜드파크 수사	6900
강동구	맥도날드 서울둔촌DT점	7000
용산구	아이닉스 PC방	6100
서초구	PERA	6500
강남구	㈜엑스잇	7500
강북구	GS25미아신일점	6030
강북구	맥도날드 미아점	8600
구로구	맥도날드 신도림점	6650
관악구	㈜캘리스코(사보텐)	6030
성북구	뚜레쥬르 아리랑고개점	6030
영등포구	썬스포짐	6200
서초구	마노핀 방배점	6030
강남구	놀부보쌈비스트로 강남점	7500
양천구	카페민트	6030
용산구	㈜씨앤알	9010
강서구	엔제리너스 롯데몰김포공항2호점	6030
강서구	PCbin 까치산점	6100
영등포구	무한연어(영등포점)	7000
강남구	워너커피	6300
구로구	훼미리마트 온수점	6200
종로구	롯데리아 종각역점	6130
강남구	㈜세븐스프링스	7240
강남구	미라주스크린골프장	7000
종로구	유쾌한발상	6030
강남구	앤탑pc방	6300
강서구	자연별곡	6030
종로구	요거프레소 광화문 오피시아점	7000
동작구	바바파파	6100
강동구	뚜레쥬르 둔촌대우점	6030
중랑구	요리가맛있는더술집	6500
송파구	엔제리너스	6030
서대문구	GS25/연희진성점	6300
종로구	약국	6100
강남구	주식회사 영원교육법인	6300
강남구	고레카레 선릉직영점	6700
마포구	스페인클럽	7000
강동구	포메인 고덕점	6500
관악구	파리바게뜨 서울대녹두점	6030
강남구	GS25논현미래점	6100
양천구	목동/늘솜돈가스치킨카페	7000
강남구	GS25논현영동시장점	6100
종로구	OST 대학로점	7000
용산구	카모메	6300
용산구	브라운 돈까스	6030
서초구	삼차(사당역점)	8000
중구	더마샬라	7200
마포구	비틀주스	6500
은평구	소문난간이횟집	7500
강남구	GS25역삼효성점	6100
강남구	GS25논현드림점	6600
용산구	[Spanish] TAPAS BAR	7500
송파구	㈜세븐스프링스 잠실롯데월드점	7240
서초구	세븐일레븐/서울성모병원점	6030
영등포구	춘천꼬꼬닭갈비	7000
영등포구	쥬씨 도림점	7000
서초구	포폴라리타(이태리 레스토랑-서래마을)	6700
노원구	객잔차이나	6100
양천구	VIPS 신정점	7240
강서구	스무디킹 롯데몰 김포공항점	6030
강동구	파파존스암사점	7000
중구	더치앤빈 시청점	6500
중랑구	롯데리아 면목중앙점	6130
중랑구	롯데리아 면목중앙점	6130
중랑구	롯데리아 면목중앙점	6130
서초구	GS25서초프라자점	6030
서초구	GS25서초프라자점	6030
중랑구	롯데리아 면목중앙점	6130
중랑구	롯데리아 면목중앙점	6130
강남구	카페 943-24	6300
금천구	대보라이텍 LED조명	6030
강남구	펀타임(강남)	6100
마포구	이디야합정역(합정lig점)	6030
강남구	로봇김밥 오토웨이점	6500
강동구	파파존스피자 암사점	7000
송파구	베스킨라빈스	6030
강남구	롯데리아 개포점	6030
성동구	㈜레드아이	6030
강남구	맥도날드 청담점	10100
송파구	더밀맥 개롱역점	7000
강남구	켈리스코 사보텐	7000
구로구	사보텐	7000
강남구	사보텐 압구정로데오점	6500
중구	티라펠리체 롯데본점	6030
중구	㈜레드아이	6030
강남구	파리바게트 압구정로데오점	7230
송파구	XENO PC 송파동점	6100
구로구	쥬씨 구로구청점	6300
관악구	커피빈 서울대입구역점	6030
중구	㈜LVI Partners 주유별장 명동점	7500
종로구	이디야종로3가	6030
노원구	맛닭꼬 상계백병원점	7000
영등포구	이디야 커피 영등포 로타리점	6300
송파구	피자헛	6200
은평구	홀릭고릴라pc방	6100
송파구	오므뜨 다이닝	6500
마포구	[직영] 투썸플레이스 상암CGV점	7240
성동구	투썸플레이스 뚝섬역점	6030
서초구	cafe연	6300
중랑구	㈜디엔엠-금계찜닭 묵동자이점	6500
강동구	명희요셉의창고(기독교 백화점)	6030
강남구	지에스본점	6030
송파구	진1926	8000
종로구	이디야 경복궁역점	6100
광진구	바이더웨이워커힐점(급구)	6030
은평구	GS25은평진관점	6500
중랑구	금계찜닭 묵동자이점 ㈜디엔엠	6500
송파구	제이케이글로벌	10000
성동구	미스터피자 성수점	7500
마포구	아마스빈 홍대점	6200
구로구	커핀그루나루 퍼플멤버스 신도림점	6100
양천구	이랜드 애슐리	7236
마포구	㈜부엉이에프엔비	6300
송파구	세븐일레븐 올림픽점	6030
강남구	㈜하늘마음바이오	6500
은평구	수상한 삼겹살	7000
강남구	맥도날드 신사역 지점	6500
